date,product,unit_type,unit_measure,consumed,restocked,stock_balance,lead_time_days
2025-12-18,Fastener Pack,unit,packs,11.86,0.0,200.13,7
2025-12-19,Fastener Pack,unit,packs,12.68,0.0,187.45,7
2025-12-20,Fastener Pack,unit,packs,4.01,0.0,183.44,7
2025-12-22,Fastener Pack,unit,packs,8.62,0.0,174.82,7
2025-12-23,Fastener Pack,unit,packs,13.34,0.0,161.48,7
2025-12-24,Fastener Pack,unit,packs,13.27,0.0,148.21,7
2025-12-27,Fastener Pack,unit,packs,6.19,0.0,142.02,7
2025-12-29,Fastener Pack,unit,packs,10.32,0.0,131.7,7
2025-12-30,Fastener Pack,unit,packs,11.97,0.0,119.73,7
2025-12-31,Fastener Pack,unit,packs,14.44,0.0,105.29,7
2025-01-02,Wheel Bearings,unit,units,51.34,0.0,748.66,21
2025-01-03,Wheel Bearings,unit,units,47.24,0.0,701.42,21
2025-01-04,Wheel Bearings,unit,units,21.56,0.0,679.86,21
2025-01-06,Wheel Bearings,unit,units,43.34,0.0,636.52,21
2025-01-07,Wheel Bearings,unit,units,48.03,0.0,588.49,21
2025-01-08,Wheel Bearings,unit,units,49.11,0.0,539.38,21
2025-01-09,Wheel Bearings,unit,units,32.47,0.0,506.91,21
2025-01-10,Wheel Bearings,unit,units,38.17,0.0,468.74,21
2025-01-11,Wheel Bearings,unit,units,23.01,0.0,445.73,21
2025-01-13,Wheel Bearings,unit,units,44.45,0.0,401.28,21
2025-01-14,Wheel Bearings,unit,units,48.64,934.8,1287.44,21
2025-01-15,Wheel Bearings,unit,units,51.15,0.0,1236.29,21
2025-01-16,Wheel Bearings,unit,units,37.4,0.0,1198.89,21
2025-01-17,Wheel Bearings,unit,units,42.78,0.0,1156.11,21
2025-01-18,Wheel Bearings,unit,units,24.63,0.0,1131.48,21
2025-01-20,Wheel Bearings,unit,units,47.79,0.0,1083.69,21
2025-01-21,Wheel Bearings,unit,units,42.16,0.0,1041.53,21
2025-01-22,Wheel Bearings,unit,units,42.9,0.0,998.63,21
2025-01-23,Wheel Bearings,unit,units,48.15,0.0,950.48,21
2025-01-24,Wheel Bearings,unit,units,40.63,0.0,909.85,21
2025-01-25,Wheel Bearings,unit,units,22.46,0.0,887.39,21
2025-01-27,Wheel Bearings,unit,units,50.2,0.0,837.19,21
2025-01-28,Wheel Bearings,unit,units,37.45,0.0,799.74,21
2025-01-29,Wheel Bearings,unit,units,37.51,0.0,762.23,21
2025-01-30,Wheel Bearings,unit,units,48.36,0.0,713.87,21
2025-01-31,Wheel Bearings,unit,units,40.11,0.0,673.76,21
2025-02-01,Wheel Bearings,unit,units,20.81,0.0,652.95,21
2025-02-03,Wheel Bearings,unit,units,36.57,0.0,616.38,21
2025-02-04,Wheel Bearings,unit,units,41.68,0.0,574.7,21
2025-02-05,Wheel Bearings,unit,units,45.96,0.0,528.74,21
2025-02-06,Wheel Bearings,unit,units,46.18,0.0,482.56,21
2025-02-07,Wheel Bearings,unit,units,46.47,0.0,436.09,21
2025-02-08,Wheel Bearings,unit,units,18.51,934.8,1352.38,21
2025-02-10,Wheel Bearings,unit,units,41.35,0.0,1311.03,21
2025-02-11,Wheel Bearings,unit,units,40.24,0.0,1270.79,21
2025-02-12,Wheel Bearings,unit,units,42.66,0.0,1228.13,21
2025-02-13,Wheel Bearings,unit,units,48.14,0.0,1179.99,21
2025-02-14,Wheel Bearings,unit,units,44.61,0.0,1135.38,21
2025-02-15,Wheel Bearings,unit,units,21.3,0.0,1114.08,21
2025-02-17,Wheel Bearings,unit,units,43.97,0.0,1070.11,21
2025-02-18,Wheel Bearings,unit,units,47.39,0.0,1022.72,21
2025-02-19,Wheel Bearings,unit,units,43.23,0.0,979.49,21
2025-02-20,Wheel Bearings,unit,units,45.75,0.0,933.74,21
2025-02-21,Wheel Bearings,unit,units,41.5,0.0,892.24,21
2025-02-22,Wheel Bearings,unit,units,21.68,0.0,870.56,21
2025-02-24,Wheel Bearings,unit,units,41.77,0.0,828.79,21
2025-02-25,Wheel Bearings,unit,units,46.69,0.0,782.1,21
2025-02-26,Wheel Bearings,unit,units,43.43,0.0,738.67,21
2025-02-27,Wheel Bearings,unit,units,37.5,0.0,701.17,21
2025-02-28,Wheel Bearings,unit,units,38.54,0.0,662.63,21
2025-03-01,Wheel Bearings,unit,units,20.21,0.0,642.42,21
2025-03-03,Wheel Bearings,unit,units,42.62,0.0,599.8,21
2025-03-04,Wheel Bearings,unit,units,49.62,0.0,550.18,21
2025-03-05,Wheel Bearings,unit,units,44.32,0.0,505.86,21
2025-03-06,Wheel Bearings,unit,units,39.74,0.0,466.12,21
2025-03-07,Wheel Bearings,unit,units,45.89,0.0,420.23,21
2025-03-08,Wheel Bearings,unit,units,23.52,934.8,1331.51,21
2025-03-10,Wheel Bearings,unit,units,42.08,0.0,1289.43,21
2025-03-11,Wheel Bearings,unit,units,46.27,0.0,1243.16,21
2025-03-12,Wheel Bearings,unit,units,37.03,0.0,1206.13,21
2025-03-13,Wheel Bearings,unit,units,49.41,0.0,1156.72,21
2025-03-14,Wheel Bearings,unit,units,38.77,0.0,1117.95,21
2025-03-15,Wheel Bearings,unit,units,21.55,0.0,1096.4,21
2025-03-17,Wheel Bearings,unit,units,35.76,0.0,1060.64,21
2025-03-18,Wheel Bearings,unit,units,43.95,0.0,1016.69,21
2025-03-19,Wheel Bearings,unit,units,44.87,0.0,971.82,21
2025-03-20,Wheel Bearings,unit,units,31.98,0.0,939.84,21
2025-03-21,Wheel Bearings,unit,units,41.97,0.0,897.87,21
2025-03-22,Wheel Bearings,unit,units,19.85,0.0,878.02,21
2025-03-24,Wheel Bearings,unit,units,43.99,0.0,834.03,21
2025-03-25,Wheel Bearings,unit,units,35.57,0.0,798.46,21
2025-03-26,Wheel Bearings,unit,units,50.07,0.0,748.39,21
2025-03-27,Wheel Bearings,unit,units,41.39,0.0,707.0,21
2025-03-28,Wheel Bearings,unit,units,40.73,0.0,666.27,21
2025-03-29,Wheel Bearings,unit,units,19.09,0.0,647.18,21
2025-03-31,Wheel Bearings,unit,units,46.23,0.0,600.95,21
2025-04-01,Wheel Bearings,unit,units,45.46,0.0,555.49,21
2025-04-02,Wheel Bearings,unit,units,34.14,0.0,521.35,21
2025-04-03,Wheel Bearings,unit,units,37.21,0.0,484.14,21
2025-04-04,Wheel Bearings,unit,units,42.85,0.0,441.29,21
2025-04-05,Wheel Bearings,unit,units,20.57,0.0,420.72,21
2025-04-07,Wheel Bearings,unit,units,36.07,0.0,1319.45,21
2025-04-08,Wheel Bearings,unit,units,40.18,0.0,1279.27,21
2025-04-09,Wheel Bearings,unit,units,43.1,0.0,1236.17,21
2025-04-10,Wheel Bearings,unit,units,35.68,0.0,1200.49,21
2025-04-11,Wheel Bearings,unit,units,41.3,0.0,1159.19,21
2025-04-12,Wheel Bearings,unit,units,21.72,0.0,1137.47,21
2025-04-14,Wheel Bearings,unit,units,39.56,0.0,1097.91,21
2025-04-15,Wheel Bearings,unit,units,36.71,0.0,1061.2,21
2025-04-16,Wheel Bearings,unit,units,41.52,0.0,1019.68,21
2025-04-17,Wheel Bearings,unit,units,37.4,0.0,982.28,21
2025-04-18,Wheel Bearings,unit,units,48.6,0.0,933.68,21
2025-04-19,Wheel Bearings,unit,units,17.63,0.0,916.05,21
2025-04-21,Wheel Bearings,unit,units,40.47,0.0,875.58,21
2025-04-22,Wheel Bearings,unit,units,44.69,0.0,830.89,21
2025-04-23,Wheel Bearings,unit,units,37.45,0.0,793.44,21
2025-04-24,Wheel Bearings,unit,units,34.39,0.0,759.05,21
2025-04-25,Wheel Bearings,unit,units,34.88,0.0,724.17,21
2025-04-26,Wheel Bearings,unit,units,17.94,0.0,706.23,21
2025-04-28,Wheel Bearings,unit,units,37.06,0.0,669.17,21
2025-04-29,Wheel Bearings,unit,units,39.54,0.0,629.63,21
2025-04-30,Wheel Bearings,unit,units,39.61,0.0,590.02,21
2025-05-02,Wheel Bearings,unit,units,39.34,0.0,550.68,21
2025-05-03,Wheel Bearings,unit,units,19.27,0.0,531.41,21
2025-05-05,Wheel Bearings,unit,units,30.87,0.0,500.54,21
2025-05-06,Wheel Bearings,unit,units,40.95,0.0,459.59,21
2025-05-07,Wheel Bearings,unit,units,34.21,0.0,425.38,21
2025-05-08,Wheel Bearings,unit,units,30.79,934.8,1329.39,21
2025-05-09,Wheel Bearings,unit,units,38.28,0.0,1291.11,21
2025-05-10,Wheel Bearings,unit,units,18.13,0.0,1272.98,21
2025-05-12,Wheel Bearings,unit,units,34.52,0.0,1238.46,21
2025-05-13,Wheel Bearings,unit,units,34.94,0.0,1203.52,21
2025-05-14,Wheel Bearings,unit,units,40.18,0.0,1163.34,21
2025-05-15,Wheel Bearings,unit,units,36.72,0.0,1126.62,21
2025-05-16,Wheel Bearings,unit,units,36.16,0.0,1090.46,21
2025-05-17,Wheel Bearings,unit,units,18.8,0.0,1071.66,21
2025-05-19,Wheel Bearings,unit,units,31.99,0.0,1039.67,21
2025-05-20,Wheel Bearings,unit,units,37.1,0.0,1002.57,21
2025-05-21,Wheel Bearings,unit,units,35.89,0.0,966.68,21
2025-05-22,Wheel Bearings,unit,units,39.79,0.0,926.89,21
2025-05-23,Wheel Bearings,unit,units,37.2,0.0,889.69,21
2025-05-24,Wheel Bearings,unit,units,21.89,0.0,867.8,21
2025-05-26,Wheel Bearings,unit,units,38.97,0.0,828.83,21
2025-05-27,Wheel Bearings,unit,units,37.47,0.0,791.36,21
2025-05-28,Wheel Bearings,unit,units,34.49,0.0,756.87,21
2025-05-29,Wheel Bearings,unit,units,32.71,0.0,724.16,21
2025-05-30,Wheel Bearings,unit,units,33.3,0.0,690.86,21
2025-05-31,Wheel Bearings,unit,units,21.67,0.0,669.19,21
2025-06-02,Wheel Bearings,unit,units,35.88,0.0,633.31,21
2025-06-03,Wheel Bearings,unit,units,32.77,0.0,600.54,21
2025-06-04,Wheel Bearings,unit,units,38.36,0.0,562.18,21
2025-06-05,Wheel Bearings,unit,units,27.03,0.0,535.15,21
2025-06-06,Wheel Bearings,unit,units,30.99,0.0,504.16,21
2025-06-07,Wheel Bearings,unit,units,16.65,0.0,487.51,21
2025-06-09,Wheel Bearings,unit,units,25.14,0.0,462.37,21
2025-06-10,Wheel Bearings,unit,units,39.53,0.0,422.84,21
2025-06-11,Wheel Bearings,unit,units,39.01,934.8,1318.63,21
2025-06-12,Wheel Bearings,unit,units,32.28,0.0,1286.35,21
2025-06-13,Wheel Bearings,unit,units,34.15,0.0,1252.2,21
2025-06-14,Wheel Bearings,unit,units,16.68,0.0,1235.52,21
2025-06-16,Wheel Bearings,unit,units,38.43,0.0,1197.09,21
2025-06-17,Wheel Bearings,unit,units,37.02,0.0,1160.07,21
2025-06-18,Wheel Bearings,unit,units,34.18,0.0,1125.89,21
2025-06-19,Wheel Bearings,unit,units,42.36,0.0,1083.53,21
2025-06-20,Wheel Bearings,unit,units,30.79,0.0,1052.74,21
2025-06-21,Wheel Bearings,unit,units,16.34,0.0,1036.4,21
2025-06-23,Wheel Bearings,unit,units,35.77,0.0,1000.63,21
2025-06-24,Wheel Bearings,unit,units,35.27,0.0,965.36,21
2025-06-25,Wheel Bearings,unit,units,36.35,0.0,929.01,21
2025-06-26,Wheel Bearings,unit,units,33.82,0.0,895.19,21
2025-06-27,Wheel Bearings,unit,units,37.72,0.0,857.47,21
2025-06-28,Wheel Bearings,unit,units,18.63,0.0,838.84,21
2025-06-30,Wheel Bearings,unit,units,37.27,0.0,801.57,21
2025-07-01,Wheel Bearings,unit,units,32.85,0.0,768.72,21
2025-07-02,Wheel Bearings,unit,units,35.55,0.0,733.17,21
2025-07-03,Wheel Bearings,unit,units,30.09,0.0,703.08,21
2025-07-04,Wheel Bearings,unit,units,37.13,0.0,665.95,21
2025-07-05,Wheel Bearings,unit,units,16.71,0.0,649.24,21
2025-07-07,Wheel Bearings,unit,units,34.09,0.0,615.15,21
2025-07-08,Wheel Bearings,unit,units,27.37,0.0,587.78,21
2025-07-09,Wheel Bearings,unit,units,27.47,0.0,560.31,21
2025-07-10,Wheel Bearings,unit,units,27.95,0.0,532.36,21
2025-07-11,Wheel Bearings,unit,units,36.57,0.0,495.79,21
2025-07-12,Wheel Bearings,unit,units,15.41,0.0,480.38,21
2025-07-14,Wheel Bearings,unit,units,29.18,0.0,451.2,21
2025-07-15,Wheel Bearings,unit,units,32.58,0.0,418.62,21
2025-07-16,Wheel Bearings,unit,units,23.97,934.8,1329.45,21
2025-07-17,Wheel Bearings,unit,units,40.64,0.0,1288.81,21
2025-07-18,Wheel Bearings,unit,units,37.25,0.0,1251.56,21
2025-07-19,Wheel Bearings,unit,units,15.9,0.0,1235.66,21
2025-07-21,Wheel Bearings,unit,units,31.28,0.0,1204.38,21
2025-07-22,Wheel Bearings,unit,units,33.83,0.0,1170.55,21
2025-07-23,Wheel Bearings,unit,units,33.38,0.0,1137.17,21
2025-07-24,Wheel Bearings,unit,units,33.07,0.0,1104.1,21
2025-07-25,Wheel Bearings,unit,units,31.71,0.0,1072.39,21
2025-07-26,Wheel Bearings,unit,units,17.02,0.0,1055.37,21
2025-07-28,Wheel Bearings,unit,units,32.76,0.0,1022.61,21
2025-07-29,Wheel Bearings,unit,units,30.78,0.0,991.83,21
2025-07-30,Wheel Bearings,unit,units,30.16,0.0,961.67,21
2025-07-31,Wheel Bearings,unit,units,35.45,0.0,926.22,21
2025-08-01,Wheel Bearings,unit,units,33.44,0.0,892.78,21
2025-08-02,Wheel Bearings,unit,units,16.49,0.0,876.29,21
2025-08-04,Wheel Bearings,unit,units,30.59,0.0,845.7,21
2025-08-05,Wheel Bearings,unit,units,31.64,0.0,814.06,21
2025-08-06,Wheel Bearings,unit,units,32.59,0.0,781.47,21
2025-08-07,Wheel Bearings,unit,units,32.4,0.0,749.07,21
2025-08-08,Wheel Bearings,unit,units,34.32,0.0,714.75,21
2025-08-09,Wheel Bearings,unit,units,16.87,0.0,697.88,21
2025-08-11,Wheel Bearings,unit,units,32.88,0.0,665.0,21
2025-08-12,Wheel Bearings,unit,units,32.34,0.0,632.66,21
2025-08-13,Wheel Bearings,unit,units,32.59,0.0,600.07,21
2025-08-14,Wheel Bearings,unit,units,36.65,0.0,563.42,21
2025-08-16,Wheel Bearings,unit,units,16.45,0.0,546.97,21
2025-08-18,Wheel Bearings,unit,units,39.33,0.0,507.64,21
2025-08-19,Wheel Bearings,unit,units,36.88,0.0,470.76,21
2025-08-20,Wheel Bearings,unit,units,29.83,0.0,440.93,21
2025-08-21,Wheel Bearings,unit,units,29.76,0.0,411.17,21
2025-08-22,Wheel Bearings,unit,units,40.52,934.8,1305.45,21
2025-08-23,Wheel Bearings,unit,units,14.91,0.0,1290.54,21
2025-08-25,Wheel Bearings,unit,units,25.65,0.0,1264.89,21
2025-08-26,Wheel Bearings,unit,units,36.75,0.0,1228.14,21
2025-08-27,Wheel Bearings,unit,units,40.19,0.0,1187.95,21
2025-08-28,Wheel Bearings,unit,units,32.3,0.0,1155.65,21
2025-08-29,Wheel Bearings,unit,units,34.26,0.0,1121.39,21
2025-08-30,Wheel Bearings,unit,units,15.89,0.0,1105.5,21
2025-09-01,Wheel Bearings,unit,units,42.67,0.0,1062.83,21
2025-09-02,Wheel Bearings,unit,units,43.03,0.0,1019.8,21
2025-09-03,Wheel Bearings,unit,units,25.88,0.0,993.92,21
2025-09-04,Wheel Bearings,unit,units,40.8,0.0,953.12,21
2025-09-05,Wheel Bearings,unit,units,34.96,0.0,918.16,21
2025-09-06,Wheel Bearings,unit,units,21.57,0.0,896.59,21
2025-09-08,Wheel Bearings,unit,units,33.96,0.0,862.63,21
2025-09-09,Wheel Bearings,unit,units,39.96,0.0,822.67,21
2025-09-10,Wheel Bearings,unit,units,38.09,0.0,784.58,21
2025-09-11,Wheel Bearings,unit,units,36.04,0.0,748.54,21
2025-09-12,Wheel Bearings,unit,units,33.43,0.0,715.11,21
2025-09-13,Wheel Bearings,unit,units,16.75,0.0,698.36,21
2025-09-15,Wheel Bearings,unit,units,36.94,0.0,661.42,21
2025-09-16,Wheel Bearings,unit,units,36.28,0.0,625.14,21
2025-09-17,Wheel Bearings,unit,units,46.05,0.0,579.09,21
2025-09-18,Wheel Bearings,unit,units,38.16,0.0,540.93,21
2025-09-19,Wheel Bearings,unit,units,41.29,0.0,499.64,21
2025-09-20,Wheel Bearings,unit,units,17.42,0.0,482.22,21
2025-09-22,Wheel Bearings,unit,units,35.02,0.0,447.2,21
2025-09-23,Wheel Bearings,unit,units,35.8,0.0,411.4,21
2025-09-24,Wheel Bearings,unit,units,40.04,934.8,1306.16,21
2025-09-25,Wheel Bearings,unit,units,36.84,0.0,1269.32,21
2025-09-26,Wheel Bearings,unit,units,35.48,0.0,1233.84,21
2025-09-27,Wheel Bearings,unit,units,20.1,0.0,1213.74,21
2025-09-29,Wheel Bearings,unit,units,36.22,0.0,1177.52,21
2025-09-30,Wheel Bearings,unit,units,36.37,0.0,1141.15,21
2025-10-01,Wheel Bearings,unit,units,40.84,0.0,1100.31,21
2025-10-03,Wheel Bearings,unit,units,44.52,0.0,1055.79,21
2025-10-04,Wheel Bearings,unit,units,21.78,0.0,1034.01,21
2025-10-06,Wheel Bearings,unit,units,42.52,0.0,991.49,21
2025-10-07,Wheel Bearings,unit,units,48.66,0.0,942.83,21
2025-10-08,Wheel Bearings,unit,units,45.47,0.0,897.36,21
2025-10-09,Wheel Bearings,unit,units,48.41,0.0,848.95,21
2025-10-10,Wheel Bearings,unit,units,53.15,0.0,795.8,21
2025-10-11,Wheel Bearings,unit,units,26.02,0.0,769.78,21
2025-10-13,Wheel Bearings,unit,units,38.65,0.0,731.13,21
2025-10-14,Wheel Bearings,unit,units,47.74,0.0,683.39,21
2025-10-15,Wheel Bearings,unit,units,43.52,0.0,639.87,21
2025-10-16,Wheel Bearings,unit,units,46.46,0.0,593.41,21
2025-10-17,Wheel Bearings,unit,units,51.85,0.0,541.56,21
2025-10-18,Wheel Bearings,unit,units,24.35,0.0,517.21,21
2025-10-20,Wheel Bearings,unit,units,46.43,0.0,470.78,21
2025-10-21,Wheel Bearings,unit,units,46.32,0.0,424.46,21
2025-10-22,Wheel Bearings,unit,units,47.23,934.8,1312.03,21
2025-10-23,Wheel Bearings,unit,units,40.28,0.0,1271.75,21
2025-10-25,Wheel Bearings,unit,units,23.24,0.0,1248.51,21
2025-10-27,Wheel Bearings,unit,units,52.55,0.0,1195.96,21
2025-10-28,Wheel Bearings,unit,units,43.53,0.0,1152.43,21
2025-10-29,Wheel Bearings,unit,units,47.17,0.0,1105.26,21
2025-10-30,Wheel Bearings,unit,units,52.73,0.0,1052.53,21
2025-10-31,Wheel Bearings,unit,units,56.45,0.0,996.08,21
2025-11-01,Wheel Bearings,unit,units,20.48,0.0,975.6,21
2025-11-03,Wheel Bearings,unit,units,50.03,0.0,925.57,21
2025-11-04,Wheel Bearings,unit,units,46.93,0.0,878.64,21
2025-11-05,Wheel Bearings,unit,units,48.37,0.0,830.27,21
2025-11-06,Wheel Bearings,unit,units,58.73,0.0,771.54,21
2025-11-07,Wheel Bearings,unit,units,52.09,0.0,719.45,21
2025-11-08,Wheel Bearings,unit,units,25.78,0.0,693.67,21
2025-11-10,Wheel Bearings,unit,units,47.14,0.0,646.53,21
2025-11-11,Wheel Bearings,unit,units,58.53,0.0,588.0,21
2025-11-12,Wheel Bearings,unit,units,48.66,0.0,539.34,21
2025-11-13,Wheel Bearings,unit,units,50.62,0.0,488.72,21
2025-11-14,Wheel Bearings,unit,units,54.02,0.0,434.7,21
2025-11-15,Wheel Bearings,unit,units,25.01,934.8,1344.49,21
2025-11-17,Wheel Bearings,unit,units,52.9,0.0,1291.59,21
2025-11-18,Wheel Bearings,unit,units,51.0,0.0,1240.59,21
2025-11-19,Wheel Bearings,unit,units,50.86,0.0,1189.73,21
2025-11-20,Wheel Bearings,unit,units,45.38,0.0,1144.35,21
2025-11-21,Wheel Bearings,unit,units,50.65,0.0,1093.7,21
2025-11-22,Wheel Bearings,unit,units,32.29,0.0,1061.41,21
2025-11-24,Wheel Bearings,unit,units,49.77,0.0,1011.64,21
2025-11-25,Wheel Bearings,unit,units,49.38,0.0,962.26,21
2025-11-26,Wheel Bearings,unit,units,52.81,0.0,909.45,21
2025-11-27,Wheel Bearings,unit,units,52.32,0.0,857.13,21
2025-11-28,Wheel Bearings,unit,units,46.89,0.0,810.24,21
2025-11-29,Wheel Bearings,unit,units,24.28,0.0,785.96,21
2025-12-01,Wheel Bearings,unit,units,44.89,0.0,741.07,21
2025-12-02,Wheel Bearings,unit,units,48.48,0.0,692.59,21
2025-12-03,Wheel Bearings,unit,units,41.36,0.0,651.23,21
2025-12-04,Wheel Bearings,unit,units,50.46,0.0,600.77,21
2025-12-05,Wheel Bearings,unit,units,46.74,0.0,554.03,21
2025-12-06,Wheel Bearings,unit,units,24.59,0.0,529.44,21
2025-12-08,Wheel Bearings,unit,units,48.04,0.0,481.4,21
2025-12-09,Wheel Bearings,unit,units,48.97,0.0,432.43,21
2025-12-10,Wheel Bearings,unit,units,42.22,934.8,1325.01,21
2025-12-11,Wheel Bearings,unit,units,52.79,0.0,1272.22,21
2025-12-12,Wheel Bearings,unit,units,50.05,0.0,1222.17,21
2025-12-13,Wheel Bearings,unit,units,21.82,0.0,1200.35,21
2025-12-15,Wheel Bearings,unit,units,44.6,0.0,1155.75,21
2025-12-16,Wheel Bearings,unit,units,37.32,0.0,1118.43,21
2025-12-17,Wheel Bearings,unit,units,47.36,0.0,1071.07,21
2025-12-18,Wheel Bearings,unit,units,47.45,0.0,1023.62,21
2025-12-19,Wheel Bearings,unit,units,50.73,0.0,972.89,21
2025-12-20,Wheel Bearings,unit,units,16.05,0.0,956.84,21
2025-12-22,Wheel Bearings,unit,units,34.49,0.0,922.35,21
2025-12-23,Wheel Bearings,unit,units,53.34,0.0,869.01,21
2025-12-24,Wheel Bearings,unit,units,53.08,0.0,815.93,21
2025-12-27,Wheel Bearings,unit,units,24.76,0.0,791.17,21
2025-12-29,Wheel Bearings,unit,units,41.28,0.0,749.89,21
2025-12-30,Wheel Bearings,unit,units,47.87,0.0,702.02,21
2025-12-31,Wheel Bearings,unit,units,57.77,0.0,644.25,21
2025-01-02,Push Rims,unit,units,25.67,0.0,474.33,21
2025-01-03,Push Rims,unit,units,23.62,0.0,450.71,21
2025-01-04,Push Rims,unit,units,10.78,0.0,439.93,21
2025-01-06,Push Rims,unit,units,21.67,0.0,418.26,21
2025-01-07,Push Rims,unit,units,24.02,0.0,394.24,21
2025-01-08,Push Rims,unit,units,24.55,0.0,369.69,21
2025-01-09,Push Rims,unit,units,16.24,0.0,353.45,21
2025-01-10,Push Rims,unit,units,19.08,0.0,334.37,21
2025-01-11,Push Rims,unit,units,11.51,0.0,322.86,21
2025-01-13,Push Rims,unit,units,22.22,0.0,300.64,21
2025-01-14,Push Rims,unit,units,24.32,0.0,276.32,21
2025-01-15,Push Rims,unit,units,25.57,0.0,250.75,21
2025-01-16,Push Rims,unit,units,18.7,0.0,232.05,21
2025-01-17,Push Rims,unit,units,21.39,0.0,210.66,21
2025-01-18,Push Rims,unit,units,12.31,467.4,665.75,21
2025-01-20,Push Rims,unit,units,23.9,0.0,641.85,21
2025-01-21,Push Rims,unit,units,21.08,0.0,620.77,21
2025-01-22,Push Rims,unit,units,21.45,0.0,599.32,21
2025-01-23,Push Rims,unit,units,24.08,0.0,575.24,21
2025-01-24,Push Rims,unit,units,20.31,0.0,554.93,21
2025-01-25,Push Rims,unit,units,11.23,0.0,543.7,21
2025-01-27,Push Rims,unit,units,25.1,0.0,518.6,21
2025-01-28,Push Rims,unit,units,18.72,0.0,499.88,21
2025-01-29,Push Rims,unit,units,18.75,0.0,481.13,21
2025-01-30,Push Rims,unit,units,24.18,0.0,456.95,21
2025-01-31,Push Rims,unit,units,20.06,0.0,436.89,21
2025-02-01,Push Rims,unit,units,10.4,0.0,426.49,21
2025-02-03,Push Rims,unit,units,18.29,0.0,408.2,21
2025-02-04,Push Rims,unit,units,20.84,0.0,387.36,21
2025-02-05,Push Rims,unit,units,22.98,0.0,364.38,21
2025-02-06,Push Rims,unit,units,23.09,0.0,341.29,21
2025-02-07,Push Rims,unit,units,23.24,0.0,318.05,21
2025-02-08,Push Rims,unit,units,9.26,0.0,308.79,21
2025-02-10,Push Rims,unit,units,20.67,0.0,288.12,21
2025-02-11,Push Rims,unit,units,20.12,0.0,268.0,21
2025-02-12,Push Rims,unit,units,21.33,0.0,246.67,21
2025-02-13,Push Rims,unit,units,24.07,0.0,222.6,21
2025-02-14,Push Rims,unit,units,22.31,0.0,200.29,21
2025-02-15,Push Rims,unit,units,10.65,467.4,657.04,21
2025-02-17,Push Rims,unit,units,21.99,0.0,635.05,21
2025-02-18,Push Rims,unit,units,23.69,0.0,611.36,21
2025-02-19,Push Rims,unit,units,21.61,0.0,589.75,21
2025-02-20,Push Rims,unit,units,22.88,0.0,566.87,21
2025-02-21,Push Rims,unit,units,20.75,0.0,546.12,21
2025-02-22,Push Rims,unit,units,10.84,0.0,535.28,21
2025-02-24,Push Rims,unit,units,20.89,0.0,514.39,21
2025-02-25,Push Rims,unit,units,23.35,0.0,491.04,21
2025-02-26,Push Rims,unit,units,21.72,0.0,469.32,21
2025-02-27,Push Rims,unit,units,18.75,0.0,450.57,21
2025-02-28,Push Rims,unit,units,19.27,0.0,431.3,21
2025-03-01,Push Rims,unit,units,10.11,0.0,421.19,21
2025-03-03,Push Rims,unit,units,21.31,0.0,399.88,21
2025-03-04,Push Rims,unit,units,24.81,0.0,375.07,21
2025-03-05,Push Rims,unit,units,22.16,0.0,352.91,21
2025-03-06,Push Rims,unit,units,19.87,0.0,333.04,21
2025-03-07,Push Rims,unit,units,22.95,0.0,310.09,21
2025-03-08,Push Rims,unit,units,11.76,0.0,298.33,21
2025-03-10,Push Rims,unit,units,21.04,0.0,277.29,21
2025-03-11,Push Rims,unit,units,23.13,0.0,254.16,21
2025-03-12,Push Rims,unit,units,18.51,0.0,235.65,21
2025-03-13,Push Rims,unit,units,24.7,0.0,210.95,21
2025-03-14,Push Rims,unit,units,19.39,467.4,658.96,21
2025-03-15,Push Rims,unit,units,10.77,0.0,648.19,21
2025-03-17,Push Rims,unit,units,17.88,0.0,630.31,21
2025-03-18,Push Rims,unit,units,21.97,0.0,608.34,21
2025-03-19,Push Rims,unit,units,22.44,0.0,585.9,21
2025-03-20,Push Rims,unit,units,15.99,0.0,569.91,21
2025-03-21,Push Rims,unit,units,20.98,0.0,548.93,21
2025-03-22,Push Rims,unit,units,9.93,0.0,539.0,21
2025-03-24,Push Rims,unit,units,22.0,0.0,517.0,21
2025-03-25,Push Rims,unit,units,17.78,0.0,499.22,21
2025-03-26,Push Rims,unit,units,25.04,0.0,474.18,21
2025-03-27,Push Rims,unit,units,20.69,0.0,453.49,21
2025-03-28,Push Rims,unit,units,20.36,0.0,433.13,21
2025-03-29,Push Rims,unit,units,9.54,0.0,423.59,21
2025-03-31,Push Rims,unit,units,23.12,0.0,400.47,21
2025-04-01,Push Rims,unit,units,22.73,0.0,377.74,21
2025-04-02,Push Rims,unit,units,17.07,0.0,360.67,21
2025-04-03,Push Rims,unit,units,18.6,0.0,342.07,21
2025-04-04,Push Rims,unit,units,21.43,0.0,320.64,21
2025-04-05,Push Rims,unit,units,10.29,0.0,310.35,21
2025-04-07,Push Rims,unit,units,18.04,0.0,292.31,21
2025-04-08,Push Rims,unit,units,20.09,0.0,272.22,21
2025-04-09,Push Rims,unit,units,21.55,0.0,250.67,21
2025-04-10,Push Rims,unit,units,17.84,0.0,232.83,21
2025-04-11,Push Rims,unit,units,20.65,0.0,212.18,21
2025-04-12,Push Rims,unit,units,10.86,467.4,668.72,21
